YearMonth,Year,Month_num,Month,Country,Overnight_stays
2017M12,2017,12,December,Switzerland (incl.Liechtenstein),9.0
2017M12,2017,12,December,Ukraine,4421.0
2017M12,2017,12,December,Germany,276.0
2017M12,2017,12,December,Other Asian countries,595.0
2017M12,2017,12,December,Other South and Central American countries,8.0
2018M01,2018,1,January,Total,337837.0
2018M01,2018,1,January,Iceland,852.0
2018M01,2018,1,January,Foreigners,6590.0
2018M01,2018,1,January,Austria,79042.0
2018M01,2018,1,January,Australia,1951.0
2018M01,2018,1,January,United States of America,795.0
2018M01,2018,1,January,Belgium,95407.0
2018M01,2018,1,January,Brazil,90.0
2018M01,2018,1,January,United Kingdom,4243.0
2018M01,2018,1,January,Bulgaria,137.0
2018M01,2018,1,January,Denmark,980.0
2018M01,2018,1,January,Estonia,11953.0
2018M01,2018,1,January,Finland,450.0
2018M01,2018,1,January,France,297.0
2018M01,2018,1,January,Faroe Island,218.0
2018M01,2018,1,January,Greece,6326.0
2018M01,2018,1,January,Greenland,961.0
2018M01,2018,1,January,Netherlands,3373.0
2018M01,2018,1,January,India,35705.0
2018M01,2018,1,January,Ireland,329.0
2018M01,2018,1,January,Israel,3526.0
2018M01,2018,1,January,Italy,8188.0
2018M01,2018,1,January,Japan,4267.0
2018M01,2018,1,January,Canada,23505.0
2018M01,2018,1,January,People's Republic of China,51.0
2018M01,2018,1,January,Croatia,39.0
2018M01,2018,1,January,Cyprus,166.0
2018M01,2018,1,January,Latvia,296.0
2018M01,2018,1,January,Lithuania,133.0
2018M01,2018,1,January,Luxembourg,73.0
2018M01,2018,1,January,Malta,3095.0
2018M01,2018,1,January,Norway,275.0
2018M01,2018,1,January,New Zealand,354.0
2018M01,2018,1,January,Portugal,1601.0
2018M01,2018,1,January,Poland,204.0
2018M01,2018,1,January,Romania,1079.0
2018M01,2018,1,January,Russia,170.0
2018M01,2018,1,January,Slovakia,28.0
2018M01,2018,1,January,Slovenia,5407.0
2018M01,2018,1,January,Spain,193.0
2018M01,2018,1,January,South Africa,1795.0
2018M01,2018,1,January,Republic of South Korea,2901.0
2018M01,2018,1,January,Sweden,2985.0
2018M01,2018,1,January,Switzerland (incl.Liechtenstein),534.0
2018M01,2018,1,January,Czech Republic,199.0
2018M01,2018,1,January,Turkey,841.0
2018M01,2018,1,January,Hungary,167.0
2018M01,2018,1,January,Ukraine,302132.0
2018M01,2018,1,January,Germany,14808.0
2018M01,2018,1,January,Other African countries,327.0
2018M01,2018,1,January,Other Asian countries,8883.0
2018M01,2018,1,January,Other European Countries,84.0
2018M01,2018,1,January,Other Oceania and other territories,51.0
2018M01,2018,1,January,Other South and Central American countries,1913.0
2018M01,2018,1,January,Total,3159.0
2018M01,2018,1,January,Iceland,18.0
2018M01,2018,1,January,Foreigners,95.0
2018M01,2018,1,January,Austria,515.0
2018M01,2018,1,January,Australia,9.0
2018M01,2018,1,January,United States of America,2.0
2018M01,2018,1,January,Belgium,217.0
2018M01,2018,1,January,United Kingdom,23.0
2018M01,2018,1,January,Denmark,8.0
2018M01,2018,1,January,Estonia,104.0
2018M01,2018,1,January,Greece,56.0
2018M01,2018,1,January,Greenland,2.0
2018M01,2018,1,January,Netherlands,22.0
2018M01,2018,1,January,India,1021.0
2018M01,2018,1,January,Ireland,3.0
2018M01,2018,1,January,Israel,43.0
2018M01,2018,1,January,Italy,41.0
2018M01,2018,1,January,Japan,47.0
2018M01,2018,1,January,Canada,296.0
2018M01,2018,1,January,Latvia,5.0
2018M01,2018,1,January,Malta,22.0
2018M01,2018,1,January,Norway,1.0
2018M01,2018,1,January,New Zealand,4.0
2018M01,2018,1,January,Portugal,13.0
2018M01,2018,1,January,Romania,15.0
2018M01,2018,1,January,Russia,7.0
2018M01,2018,1,January,Slovenia,65.0
2018M01,2018,1,January,Spain,9.0
2018M01,2018,1,January,South Africa,75.0
2018M01,2018,1,January,Republic of South Korea,55.0
2018M01,2018,1,January,Sweden,21.0
2018M01,2018,1,January,Switzerland (incl.Liechtenstein),8.0
2018M01,2018,1,January,Turkey,2.0
2018M01,2018,1,January,Ukraine,2138.0
2018M01,2018,1,January,Germany,208.0
2018M01,2018,1,January,Other African countries,2.0
2018M01,2018,1,January,Other Asian countries,100.0
2018M01,2018,1,January,Other South and Central American countries,25.0
2018M01,2018,1,January,Total,218336.0
2018M01,2018,1,January,Iceland,561.0
2018M01,2018,1,January,Foreigners,4449.0
2018M01,2018,1,January,Austria,53161.0
2018M01,2018,1,January,Australia,913.0
2018M01,2018,1,January,United States of America,588.0
2018M01,2018,1,January,Belgium,78718.0
2018M01,2018,1,January,Brazil,82.0
2018M01,2018,1,January,United Kingdom,2967.0
2018M01,2018,1,January,Bulgaria,90.0
2018M01,2018,1,January,Denmark,831.0
2018M01,2018,1,January,Estonia,6273.0
2018M01,2018,1,January,Finland,424.0
2018M01,2018,1,January,France,273.0
2018M01,2018,1,January,Faroe Island,189.0
2018M01,2018,1,January,Greece,3914.0
2018M01,2018,1,January,Greenland,554.0
2018M01,2018,1,January,Netherlands,2936.0
2018M01,2018,1,January,India,16849.0
2018M01,2018,1,January,Ireland,166.0
2018M01,2018,1,January,Israel,1535.0
2018M01,2018,1,January,Italy,3789.0
2018M01,2018,1,January,Japan,2702.0
2018M01,2018,1,January,Canada,8626.0
2018M01,2018,1,January,People's Republic of China,31.0
2018M01,2018,1,January,Croatia,37.0
2018M01,2018,1,January,Cyprus,106.0
2018M01,2018,1,January,Latvia,205.0
2018M01,2018,1,January,Lithuania,86.0
2018M01,2018,1,January,Luxembourg,59.0
2018M01,2018,1,January,Malta,2499.0
2018M01,2018,1,January,Norway,203.0
2018M01,2018,1,January,New Zealand,261.0
2018M01,2018,1,January,Portugal,846.0
2018M01,2018,1,January,Poland,173.0
2018M01,2018,1,January,Romania,638.0
2018M01,2018,1,January,Russia,93.0
2018M01,2018,1,January,Slovakia,12.0
2018M01,2018,1,January,Slovenia,2800.0
2018M01,2018,1,January,Spain,136.0
2018M01,2018,1,January,South Africa,745.0
2018M01,2018,1,January,Republic of South Korea,1140.0
2018M01,2018,1,January,Sweden,2251.0
2018M01,2018,1,January,Switzerland (incl.Liechtenstein),217.0
2018M01,2018,1,January,Czech Republic,137.0
2018M01,2018,1,January,Turkey,745.0
2018M01,2018,1,January,Hungary,69.0
2018M01,2018,1,January,Ukraine,201487.0
2018M01,2018,1,January,Germany,9071.0
2018M01,2018,1,January,Other African countries,260.0
2018M01,2018,1,January,Other Asian countries,3482.0
2018M01,2018,1,January,Other European Countries,64.0
2018M01,2018,1,January,Other Oceania and other territories,36.0
2018M01,2018,1,January,Other South and Central American countries,1344.0
2018M01,2018,1,January,Total,12853.0
2018M01,2018,1,January,Iceland,34.0
2018M01,2018,1,January,Foreigners,197.0
2018M01,2018,1,January,Austria,1669.0
2018M01,2018,1,January,Australia,21.0
2018M01,2018,1,January,Belgium,4247.0
2018M01,2018,1,January,United Kingdom,89.0
2018M01,2018,1,January,Bulgaria,2.0
2018M01,2018,1,January,Denmark,15.0
2018M01,2018,1,January,Estonia,360.0
2018M01,2018,1,January,Faroe Island,10.0
2018M01,2018,1,January,Greece,115.0
2018M01,2018,1,January,Greenland,69.0
2018M01,2018,1,January,Netherlands,10.0
2018M01,2018,1,January,India,3479.0
2018M01,2018,1,January,Ireland,17.0
2018M01,2018,1,January,Israel,108.0
2018M01,2018,1,January,Italy,116.0
2018M01,2018,1,January,Japan,153.0
2018M01,2018,1,January,Canada,651.0
2018M01,2018,1,January,People's Republic of China,2.0
2018M01,2018,1,January,Latvia,4.0
2018M01,2018,1,January,Malta,39.0
2018M01,2018,1,January,New Zealand,2.0
2018M01,2018,1,January,Portugal,60.0
2018M01,2018,1,January,Romania,52.0
2018M01,2018,1,January,Russia,4.0
2018M01,2018,1,January,Slovenia,173.0
2018M01,2018,1,January,Spain,4.0
2018M01,2018,1,January,South Africa,84.0
2018M01,2018,1,January,Republic of South Korea,170.0
2018M01,2018,1,January,Sweden,59.0
2018M01,2018,1,January,Switzerland (incl.Liechtenstein),27.0
2018M01,2018,1,January,Czech Republic,7.0
2018M01,2018,1,January,Turkey,10.0
2018M01,2018,1,January,Hungary,11.0
2018M01,2018,1,January,Ukraine,9374.0
2018M01,2018,1,January,Germany,518.0
2018M01,2018,1,January,Other Asian countries,194.0
2018M01,2018,1,January,Other South and Central American countries,71.0
2018M01,2018,1,January,Total,1119.0
2018M01,2018,1,January,Iceland,6.0
2018M01,2018,1,January,Foreigners,24.0
2018M01,2018,1,January,Austria,103.0
2018M01,2018,1,January,Belgium,58.0
2018M01,2018,1,January,United Kingdom,14.0
2018M01,2018,1,January,Bulgaria,2.0
2018M01,2018,1,January,Estonia,23.0
2018M01,2018,1,January,Greece,10.0
2018M01,2018,1,January,India,631.0
2018M01,2018,1,January,Ireland,3.0
2018M01,2018,1,January,Israel,2.0
2018M01,2018,1,January,Italy,11.0
2018M01,2018,1,January,Japan,19.0
2018M01,2018,1,January,Canada,43.0
2018M01,2018,1,January,Malta,3.0
2018M01,2018,1,January,Romania,4.0
2018M01,2018,1,January,Slovakia,2.0
2018M01,2018,1,January,Slovenia,5.0
2018M01,2018,1,January,South Africa,7.0
2018M01,2018,1,January,Republic of South Korea,22.0
2018M01,2018,1,January,Sweden,3.0
2018M01,2018,1,January,Turkey,3.0
2018M01,2018,1,January,Hungary,2.0
2018M01,2018,1,January,Ukraine,488.0
2018M01,2018,1,January,Germany,93.0
2018M01,2018,1,January,Other Asian countries,19.0
2018M01,2018,1,January,Other European Countries,4.0
2018M01,2018,1,January,Other South and Central American countries,3.0
2018M01,2018,1,January,Total,66782.0
2018M01,2018,1,January,Iceland,137.0
2018M01,2018,1,January,Foreigners,1233.0
2018M01,2018,1,January,Austria,15150.0
2018M01,2018,1,January,Australia,668.0
2018M01,2018,1,January,United States of America,177.0
2018M01,2018,1,January,Belgium,7060.0
2018M01,2018,1,January,Brazil,2.0
2018M01,2018,1,January,United Kingdom,574.0
2018M01,2018,1,January,Bulgaria,14.0
2018M01,2018,1,January,Denmark,55.0
2018M01,2018,1,January,Estonia,3707.0
2018M01,2018,1,January,Finland,18.0
2018M01,2018,1,January,France,13.0
2018M01,2018,1,January,Greece,1318.0
2018M01,2018,1,January,Greenland,298.0
2018M01,2018,1,January,Netherlands,159.0
2018M01,2018,1,January,India,7930.0
2018M01,2018,1,January,Ireland,73.0
2018M01,2018,1,January,Israel,1036.0
2018M01,2018,1,January,Italy,3351.0
2018M01,2018,1,January,Japan,722.0
2018M01,2018,1,January,Canada,10525.0
2018M01,2018,1,January,People's Republic of China,4.0
2018M01,2018,1,January,Cyprus,18.0
2018M01,2018,1,January,Latvia,42.0
2018M01,2018,1,January,Lithuania,32.0
2018M01,2018,1,January,Malta,211.0
2018M01,2018,1,January,Norway,45.0
2018M01,2018,1,January,New Zealand,46.0
2018M01,2018,1,January,Portugal,319.0
2018M01,2018,1,January,Poland,15.0
2018M01,2018,1,January,Romania,159.0
2018M01,2018,1,January,Russia,44.0
2018M01,2018,1,January,Slovakia,12.0
2018M01,2018,1,January,Slovenia,1746.0
2018M01,2018,1,January,Spain,19.0
2018M01,2018,1,January,South Africa,574.0
2018M01,2018,1,January,Republic of South Korea,892.0
2018M01,2018,1,January,Sweden,336.0
2018M01,2018,1,January,Switzerland (incl.Liechtenstein),182.0
2018M01,2018,1,January,Czech Republic,35.0
2018M01,2018,1,January,Turkey,21.0
2018M01,2018,1,January,Hungary,35.0
2018M01,2018,1,January,Ukraine,58852.0
2018M01,2018,1,January,Germany,3042.0
2018M01,2018,1,January,Other African countries,43.0
2018M01,2018,1,January,Other Asian countries,4305.0
2018M01,2018,1,January,Other European Countries,6.0
2018M01,2018,1,January,Other Oceania and other territories,9.0
2018M01,2018,1,January,Other South and Central American countries,370.0
2018M01,2018,1,January,Total,25261.0
2018M01,2018,1,January,Iceland,62.0
2018M01,2018,1,January,Foreigners,355.0
2018M01,2018,1,January,Austria,6293.0
2018M01,2018,1,January,Australia,233.0
2018M01,2018,1,January,United States of America,21.0
2018M01,2018,1,January,Belgium,3711.0
2018M01,2018,1,January,Brazil,6.0
2018M01,2018,1,January,United Kingdom,468.0
2018M01,2018,1,January,Bulgaria,29.0
2018M01,2018,1,January,Denmark,68.0
2018M01,2018,1,January,Estonia,1119.0
2018M01,2018,1,January,France,7.0
2018M01,2018,1,January,Faroe Island,19.0
2018M01,2018,1,January,Greece,643.0
2018M01,2018,1,January,Greenland,31.0
2018M01,2018,1,January,Netherlands,217.0
2018M01,2018,1,January,India,3327.0
2018M01,2018,1,January,Ireland,42.0
2018M01,2018,1,January,Israel,491.0
2018M01,2018,1,January,Italy,527.0
2018M01,2018,1,January,Japan,433.0
2018M01,2018,1,January,Canada,2761.0
2018M01,2018,1,January,People's Republic of China,12.0
2018M01,2018,1,January,Croatia,2.0
2018M01,2018,1,January,Cyprus,39.0
2018M01,2018,1,January,Latvia,40.0
2018M01,2018,1,January,Lithuania,15.0
2018M01,2018,1,January,Luxembourg,10.0
2018M01,2018,1,January,Malta,262.0
2018M01,2018,1,January,Norway,20.0
2018M01,2018,1,January,New Zealand,30.0
2018M01,2018,1,January,Portugal,319.0
2018M01,2018,1,January,Poland,16.0
2018M01,2018,1,January,Romania,161.0
2018M01,2018,1,January,Russia,20.0
2018M01,2018,1,January,Slovakia,2.0
2018M01,2018,1,January,Slovenia,402.0
2018M01,2018,1,January,Spain,16.0
2018M01,2018,1,January,South Africa,282.0
2018M01,2018,1,January,Republic of South Korea,367.0
2018M01,2018,1,January,Sweden,240.0
2018M01,2018,1,January,Switzerland (incl.Liechtenstein),85.0
2018M01,2018,1,January,Czech Republic,19.0
2018M01,2018,1,January,Turkey,42.0
2018M01,2018,1,January,Hungary,26.0
2018M01,2018,1,January,Ukraine,21934.0
2018M01,2018,1,January,Germany,1324.0
2018M01,2018,1,January,Other African countries,13.0
2018M01,2018,1,January,Other Asian countries,539.0
2018M01,2018,1,January,Other European Countries,10.0
2018M01,2018,1,January,Other Oceania and other territories,6.0
2018M01,2018,1,January,Other South and Central American countries,79.0
2018M01,2018,1,January,Total,1793.0
2018M01,2018,1,January,Foreigners,28.0
2018M01,2018,1,January,Austria,358.0
2018M01,2018,1,January,Australia,14.0
2018M01,2018,1,January,Belgium,212.0
2018M01,2018,1,January,United Kingdom,13.0
2018M01,2018,1,January,Estonia,57.0
2018M01,2018,1,January,Finland,4.0
2018M01,2018,1,January,France,2.0
2018M01,2018,1,January,Greece,37.0
2018M01,2018,1,January,India,666.0
2018M01,2018,1,January,Israel,27.0
2018M01,2018,1,January,Italy,41.0
2018M01,2018,1,January,Japan,34.0
2018M01,2018,1,January,Canada,67.0
2018M01,2018,1,January,Malta,27.0
2018M01,2018,1,January,Portugal,1.0
2018M01,2018,1,January,Slovenia,29.0
2018M01,2018,1,January,Republic of South Korea,38.0
2018M01,2018,1,January,Sweden,12.0
2018M01,2018,1,January,Switzerland (incl.Liechtenstein),11.0
2018M01,2018,1,January,Hungary,8.0
2018M01,2018,1,January,Ukraine,1127.0
2018M01,2018,1,January,Germany,93.0
2018M01,2018,1,January,Other Asian countries,13.0
2018M01,2018,1,January,Other South and Central American countries,1.0
2018M01,2018,1,January,Total,8534.0
2018M01,2018,1,January,Iceland,34.0
2018M01,2018,1,January,Foreigners,209.0
2018M01,2018,1,January,Austria,1793.0
2018M01,2018,1,January,Australia,93.0
2018M01,2018,1,January,United States of America,7.0
2018M01,2018,1,January,Belgium,1184.0
2018M01,2018,1,January,United Kingdom,95.0
2018M01,2018,1,January,Denmark,3.0
2018M01,2018,1,January,Estonia,310.0
2018M01,2018,1,January,Finland,4.0
2018M01,2018,1,January,France,2.0
2018M01,2018,1,January,Greece,233.0
2018M01,2018,1,January,Greenland,7.0
2018M01,2018,1,January,Netherlands,29.0
2018M01,2018,1,January,India,1802.0
2018M01,2018,1,January,Ireland,25.0
2018M01,2018,1,January,Israel,284.0
2018M01,2018,1,January,Italy,312.0
2018M01,2018,1,January,Japan,157.0
2018M01,2018,1,January,Canada,536.0
2018M01,2018,1,January,People's Republic of China,2.0
2018M01,2018,1,January,Cyprus,3.0
2018M01,2018,1,January,Luxembourg,4.0
2018M01,2018,1,January,Malta,32.0
2018M01,2018,1,January,Norway,6.0
2018M01,2018,1,January,New Zealand,11.0
2018M01,2018,1,January,Portugal,43.0
2018M01,2018,1,January,Romania,50.0
2018M01,2018,1,January,Russia,2.0
2018M01,2018,1,January,Slovenia,187.0
2018M01,2018,1,January,Spain,9.0
2018M01,2018,1,January,South Africa,28.0
2018M01,2018,1,January,Republic of South Korea,217.0
2018M01,2018,1,January,Sweden,63.0
2018M01,2018,1,January,Switzerland (incl.Liechtenstein),4.0
2018M01,2018,1,January,Czech Republic,1.0
2018M01,2018,1,January,Turkey,18.0
2018M01,2018,1,January,Hungary,16.0
2018M01,2018,1,January,Ukraine,6732.0
2018M01,2018,1,January,Germany,459.0
2018M01,2018,1,January,Other African countries,9.0
2018M01,2018,1,January,Other Asian countries,231.0
2018M01,2018,1,January,Other South and Central American countries,20.0
2018M03,2018,3,March,Total,469919.0
2018M03,2018,3,March,Iceland,1752.0
2018M03,2018,3,March,Foreigners,4146.0
2018M03,2018,3,March,Austria,120148.0
2018M03,2018,3,March,Australia,2584.0
2018M03,2018,3,March,United States of America,1060.0
2018M03,2018,3,March,Belgium,97743.0
2018M03,2018,3,March,Brazil,142.0
2018M03,2018,3,March,United Kingdom,7648.0
2018M03,2018,3,March,Bulgaria,183.0
2018M03,2018,3,March,Denmark,2447.0
2018M03,2018,3,March,Estonia,17609.0
2018M03,2018,3,March,Finland,468.0
2018M03,2018,3,March,France,690.0
2018M03,2018,3,March,Faroe Island,267.0
2018M03,2018,3,March,Greece,8829.0
2018M03,2018,3,March,Greenland,2159.0
2018M03,2018,3,March,Netherlands,4870.0
2018M03,2018,3,March,India,59790.0
2018M03,2018,3,March,Ireland,992.0
2018M03,2018,3,March,Israel,8436.0
2018M03,2018,3,March,Italy,5928.0
2018M03,2018,3,March,Japan,8563.0
2018M03,2018,3,March,Canada,22092.0
2018M03,2018,3,March,People's Republic of China,125.0
2018M03,2018,3,March,Croatia,43.0
2018M03,2018,3,March,Cyprus,347.0
2018M03,2018,3,March,Latvia,457.0
2018M03,2018,3,March,Lithuania,216.0
2018M03,2018,3,March,Luxembourg,157.0
2018M03,2018,3,March,Malta,5597.0
2018M03,2018,3,March,Norway,451.0
2018M03,2018,3,March,New Zealand,1211.0
2018M03,2018,3,March,Portugal,1877.0
2018M03,2018,3,March,Poland,409.0
2018M03,2018,3,March,Romania,1166.0
2018M03,2018,3,March,Russia,273.0
2018M03,2018,3,March,Slovakia,298.0
2018M03,2018,3,March,Slovenia,12282.0
2018M03,2018,3,March,Spain,151.0
2018M03,2018,3,March,South Africa,1207.0
2018M03,2018,3,March,Republic of South Korea,4441.0
2018M03,2018,3,March,Sweden,6181.0
2018M03,2018,3,March,Switzerland (incl.Liechtenstein),943.0
2018M03,2018,3,March,Czech Republic,512.0
2018M03,2018,3,March,Turkey,740.0
2018M03,2018,3,March,Hungary,367.0
2018M03,2018,3,March,Ukraine,410129.0
2018M03,2018,3,March,Germany,29313.0
2018M03,2018,3,March,Other African countries,438.0
2018M03,2018,3,March,Other Asian countries,19464.0
2018M03,2018,3,March,Other European Countries,266.0
2018M03,2018,3,March,Other Oceania and other territories,59.0
2018M03,2018,3,March,Other South and Central American countries,2382.0
2018M03,2018,3,March,Total,9100.0
2018M03,2018,3,March,Iceland,73.0
2018M03,2018,3,March,Foreigners,162.0
2018M03,2018,3,March,Austria,1779.0
2018M03,2018,3,March,Australia,65.0
2018M03,2018,3,March,United States of America,21.0
2018M03,2018,3,March,Belgium,656.0
2018M03,2018,3,March,Brazil,4.0
2018M03,2018,3,March,United Kingdom,66.0
2018M03,2018,3,March,Bulgaria,3.0
2018M03,2018,3,March,Denmark,13.0
2018M03,2018,3,March,Estonia,317.0
2018M03,2018,3,March,Finland,7.0
2018M03,2018,3,March,France,8.0
2018M03,2018,3,March,Faroe Island,2.0
2018M03,2018,3,March,Greece,124.0
2018M03,2018,3,March,Greenland,63.0
2018M03,2018,3,March,Netherlands,48.0
2018M03,2018,3,March,India,1564.0
2018M03,2018,3,March,Ireland,36.0
2018M03,2018,3,March,Israel,187.0
2018M03,2018,3,March,Italy,83.0
2018M03,2018,3,March,Japan,183.0
2018M03,2018,3,March,Canada,535.0
2018M03,2018,3,March,Cyprus,1.0
2018M03,2018,3,March,Latvia,28.0
2018M03,2018,3,March,Lithuania,4.0
2018M03,2018,3,March,Luxembourg,12.0
2018M03,2018,3,March,Malta,75.0
2018M03,2018,3,March,Norway,6.0
2018M03,2018,3,March,New Zealand,36.0
2018M03,2018,3,March,Portugal,33.0
2018M03,2018,3,March,Poland,12.0
2018M03,2018,3,March,Romania,25.0
2018M03,2018,3,March,Russia,4.0
2018M03,2018,3,March,Slovakia,6.0
2018M03,2018,3,March,Slovenia,554.0
2018M03,2018,3,March,Spain,4.0
2018M03,2018,3,March,South Africa,55.0
2018M03,2018,3,March,Republic of South Korea,171.0
2018M03,2018,3,March,Sweden,68.0
2018M03,2018,3,March,Switzerland (incl.Liechtenstein),36.0
2018M03,2018,3,March,Czech Republic,2.0
2018M03,2018,3,March,Turkey,15.0
2018M03,2018,3,March,Hungary,29.0
2018M03,2018,3,March,Ukraine,7536.0
2018M03,2018,3,March,Germany,1035.0
2018M03,2018,3,March,Other African countries,16.0
2018M03,2018,3,March,Other Asian countries,776.0
2018M03,2018,3,March,Other European Countries,5.0
2018M03,2018,3,March,Other South and Central American countries,93.0
2018M03,2018,3,March,Total,260015.0
2018M03,2018,3,March,Iceland,616.0
2018M03,2018,3,March,Foreigners,2341.0
2018M03,2018,3,March,Austria,70939.0
2018M03,2018,3,March,Australia,1125.0
2018M03,2018,3,March,United States of America,441.0
2018M03,2018,3,March,Belgium,70137.0
2018M03,2018,3,March,Brazil,121.0
2018M03,2018,3,March,United Kingdom,4683.0
2018M03,2018,3,March,Bulgaria,129.0
2018M03,2018,3,March,Denmark,2065.0
2018M03,2018,3,March,Estonia,7505.0
2018M03,2018,3,March,Finland,425.0
2018M03,2018,3,March,France,502.0
2018M03,2018,3,March,Faroe Island,185.0
2018M03,2018,3,March,Greece,4298.0
2018M03,2018,3,March,Greenland,1250.0
2018M03,2018,3,March,Netherlands,4205.0
2018M03,2018,3,March,India,25889.0
2018M03,2018,3,March,Ireland,317.0
2018M03,2018,3,March,Israel,3365.0
2018M03,2018,3,March,Italy,2718.0
2018M03,2018,3,March,Japan,4794.0
2018M03,2018,3,March,Canada,7555.0
2018M03,2018,3,March,People's Republic of China,49.0
2018M03,2018,3,March,Croatia,15.0
2018M03,2018,3,March,Cyprus,152.0
2018M03,2018,3,March,Latvia,277.0
2018M03,2018,3,March,Lithuania,145.0
2018M03,2018,3,March,Luxembourg,105.0
2018M03,2018,3,March,Malta,4382.0
2018M03,2018,3,March,Norway,263.0
2018M03,2018,3,March,New Zealand,706.0
2018M03,2018,3,March,Portugal,988.0
2018M03,2018,3,March,Poland,205.0
2018M03,2018,3,March,Romania,684.0
2018M03,2018,3,March,Russia,118.0
2018M03,2018,3,March,Slovakia,222.0
2018M03,2018,3,March,Slovenia,5707.0
2018M03,2018,3,March,Spain,78.0
2018M03,2018,3,March,South Africa,386.0
2018M03,2018,3,March,Republic of South Korea,2105.0
2018M03,2018,3,March,Sweden,4770.0
2018M03,2018,3,March,Switzerland (incl.Liechtenstein),362.0
2018M03,2018,3,March,Czech Republic,321.0
2018M03,2018,3,March,Turkey,489.0
2018M03,2018,3,March,Hungary,104.0
2018M03,2018,3,March,Ukraine,234126.0
2018M03,2018,3,March,Germany,13215.0
2018M03,2018,3,March,Other African countries,310.0
2018M03,2018,3,March,Other Asian countries,6668.0
2018M03,2018,3,March,Other European Countries,148.0
2018M03,2018,3,March,Other Oceania and other territories,33.0
2018M03,2018,3,March,Other South and Central American countries,1403.0
2018M03,2018,3,March,Total,25943.0
2018M03,2018,3,March,Iceland,308.0
2018M03,2018,3,March,Foreigners,202.0
2018M03,2018,3,March,Austria,3788.0
2018M03,2018,3,March,Australia,151.0
2018M03,2018,3,March,United States of America,134.0
2018M03,2018,3,March,Belgium,2513.0
2018M03,2018,3,March,Brazil,2.0
2018M03,2018,3,March,United Kingdom,371.0
2018M03,2018,3,March,Bulgaria,10.0
2018M03,2018,3,March,Denmark,81.0
2018M03,2018,3,March,Estonia,1071.0
2018M03,2018,3,March,Finland,5.0
2018M03,2018,3,March,France,15.0
2018M03,2018,3,March,Faroe Island,18.0
2018M03,2018,3,March,Greece,575.0
2018M03,2018,3,March,Greenland,174.0
2018M03,2018,3,March,Netherlands,56.0
2018M03,2018,3,March,India,7532.0
2018M03,2018,3,March,Ireland,43.0
2018M03,2018,3,March,Israel,539.0
2018M03,2018,3,March,Italy,386.0
2018M03,2018,3,March,Japan,374.0
2018M03,2018,3,March,Canada,1262.0
2018M03,2018,3,March,People's Republic of China,26.0
2018M03,2018,3,March,Croatia,9.0
2018M03,2018,3,March,Cyprus,20.0
2018M03,2018,3,March,Latvia,16.0
2018M03,2018,3,March,Lithuania,10.0
2018M03,2018,3,March,Luxembourg,11.0
2018M03,2018,3,March,Malta,151.0
2018M03,2018,3,March,Norway,6.0
2018M03,2018,3,March,New Zealand,78.0
2018M03,2018,3,March,Portugal,67.0
2018M03,2018,3,March,Poland,7.0
2018M03,2018,3,March,Romania,73.0
2018M03,2018,3,March,Russia,35.0
2018M03,2018,3,March,Slovakia,33.0
2018M03,2018,3,March,Slovenia,764.0
2018M03,2018,3,March,Spain,2.0
2018M03,2018,3,March,South Africa,84.0
2018M03,2018,3,March,Republic of South Korea,310.0
2018M03,2018,3,March,Sweden,198.0
2018M03,2018,3,March,Switzerland (incl.Liechtenstein),110.0
2018M03,2018,3,March,Czech Republic,56.0
2018M03,2018,3,March,Turkey,26.0
2018M03,2018,3,March,Hungary,26.0
2018M03,2018,3,March,Ukraine,18411.0
2018M03,2018,3,March,Germany,2547.0
2018M03,2018,3,March,Other African countries,28.0
2018M03,2018,3,March,Other Asian countries,1471.0
2018M03,2018,3,March,Other European Countries,10.0
2018M03,2018,3,March,Other South and Central American countries,159.0
2018M03,2018,3,March,Total,3261.0
2018M03,2018,3,March,Iceland,16.0
2018M03,2018,3,March,Foreigners,34.0
2018M03,2018,3,March,Austria,500.0
2018M03,2018,3,March,Australia,40.0
2018M03,2018,3,March,United States of America,6.0
2018M03,2018,3,March,Belgium,217.0
2018M03,2018,3,March,United Kingdom,24.0
2018M03,2018,3,March,Denmark,5.0
2018M03,2018,3,March,Estonia,127.0
2018M03,2018,3,March,Finland,13.0
2018M03,2018,3,March,France,1.0
2018M03,2018,3,March,Greece,58.0
2018M03,2018,3,March,Greenland,11.0
2018M03,2018,3,March,Netherlands,8.0
2018M03,2018,3,March,India,919.0
2018M03,2018,3,March,Ireland,6.0
2018M03,2018,3,March,Israel,36.0
2018M03,2018,3,March,Italy,12.0
2018M03,2018,3,March,Japan,58.0
2018M03,2018,3,March,Canada,121.0
2018M03,2018,3,March,Latvia,5.0
2018M03,2018,3,March,Malta,9.0
2018M03,2018,3,March,New Zealand,20.0
2018M03,2018,3,March,Portugal,6.0
2018M03,2018,3,March,Poland,3.0
2018M03,2018,3,March,Romania,27.0
2018M03,2018,3,March,Russia,16.0
2018M03,2018,3,March,Slovakia,2.0
2018M03,2018,3,March,Slovenia,126.0
2018M03,2018,3,March,South Africa,14.0
2018M03,2018,3,March,Republic of South Korea,36.0
2018M03,2018,3,March,Sweden,16.0
2018M03,2018,3,March,Switzerland (incl.Liechtenstein),10.0
2018M03,2018,3,March,Hungary,9.0
2018M03,2018,3,March,Ukraine,2342.0
